Record Date,FEI Number,Legal Name,Record Type,Date Posted,Download,Record ID
2018-04-09,3010421557,West Coast Nuclear Pharmacy,483,2024-01-17,https://www.fda.gov/media/112529/download,269424
2015-07-10,3010450840,"Specialty Medicine Compounding Pharmacy, P.C.",483,2024-01-17,https://www.fda.gov/media/87149/download,270372
2015-10-27,3010479366,"Theranos, Inc.",483,2024-01-17,https://www.fda.gov/media/94721/download,269807
2016-09-08,3010479366,"Theranos, Inc.",483,2024-01-17,https://www.fda.gov/media/99993/download,269657
2017-04-12,3010490167,"Edge Pharma, LLC",483,2024-01-17,https://www.fda.gov/media/103169/download,269602
2018-10-24,3010490167,"Edge Pharma, LLC",483,2024-01-17,https://www.fda.gov/media/112561/download,269425
2015-07-23,3010494410,Summerton Drug Compounding and Dispensary,483,2024-01-17,https://www.fda.gov/media/91039/download,269988
2015-07-17,3010520230,Bidart Bros.,483,2024-01-17,https://www.fda.gov/media/92680/download,270036
2015-11-18,3010536120,"Medical Center Pharmacy, Inc.",483,2024-01-17,https://www.fda.gov/media/94192/download,269793
2015-07-23,3010538416,Brookfield Prescription Center Inc. dba MD Custom Rx,483,2024-01-17,https://www.fda.gov/media/87234/download,269922
2016-02-11,3010589333,"Right Value Drug Stores, LLC",483,2024-01-17,https://www.fda.gov/media/91290/download,269960
2018-10-12,3010589333,"Right Value Drug Stores, LLC",483,2024-01-17,https://www.fda.gov/media/106102/download,269538
2016-03-07,3010621916,"Drug Depot, LLC., dba APS Pharmacy",483,2024-01-17,https://www.fda.gov/media/96144/download,269743
2018-07-26,3010621916,"Drug Depot, LLC., dba APS Pharmacy",483,2024-01-17,https://www.fda.gov/media/114932/download,269388
2015-07-10,3010633613,"Eastern Pharmacy, Inc.",483,2024-01-17,https://www.fda.gov/media/88096/download,270343
2018-07-26,3010660340,Drug Crafters,483,2024-01-17,https://www.fda.gov/media/114908/download,269392
2015-07-17,3010680515,US Specialty Formulations LLC,483,2024-01-17,https://www.fda.gov/media/92186/download,270040
2017-10-25,3010680515,US Specialty Formulations LLC,483,2024-01-17,https://www.fda.gov/media/107407/download,269479
2015-07-10,3010683157,"SCA Pharmaceuticals, Inc.",483,2024-01-17,https://www.fda.gov/media/88411/download,270364
2018-01-08,3010683157,"SCA Pharmaceuticals, Inc.",483,2024-01-17,https://www.fda.gov/media/109984/download,269463
2015-11-19,3010750417,"Pharmaceutic Labs, LLC.",483,2024-01-17,https://www.fda.gov/media/94302/download,269795
2015-07-10,3010810839,Avenue Pharmacy Inc dba Pathway Pharmacy,483,2024-01-17,https://www.fda.gov/media/88877/download,270376
2015-07-23,3010810839,Avenue Pharmacy Inc dba Pathway Pharmacy,483,2024-01-17,https://www.fda.gov/media/90258/download,269944
2016-09-01,3010836489,"I.V. Specialty, Ltd",483,2024-01-17,https://www.fda.gov/media/89246/download,270382
2016-09-01,3010836489,"I.V. Specialty, Ltd",483,2024-01-17,https://www.fda.gov/media/96606/download,269739
2017-09-12,3010836489,"I.V. Specialty, Ltd",483,2024-01-17,https://www.fda.gov/media/106823/download,269510
2015-07-10,3010839113,"One Way Drug, LLC",483,2024-01-17,https://www.fda.gov/media/88497/download,270375
2017-10-02,3010839113,"One Way Drug, LLC",483,2024-01-17,https://www.fda.gov/media/107049/download,269484
2017-06-15,3010840309,"SterRx, LLC",483,2024-01-17,https://www.fda.gov/media/104843/download,269559
2018-05-04,3010876031,Nutripack LLC,483,2024-01-17,https://www.fda.gov/media/103064/download,269604
2015-07-10,3010894019,"Brown's Compounding Center, Inc.",483,2024-01-17,https://www.fda.gov/media/89827/download,270384
2015-07-17,3010894019,"Brown's Compounding Center, Inc.",483,2024-01-17,https://www.fda.gov/media/91878/download,270032
2017-01-18,3010922197,"Complete Pharmacy and Medical Solutions, LLC.",483,2024-01-17,https://www.fda.gov/media/89974/download,270389
2018-10-24,3010922197,"Complete Pharmacy and Medical Solutions, LLC.",483,2024-01-17,https://www.fda.gov/media/104437/download,269587
2015-10-23,3010943533,"Pine Pharmaceuticals, LLC",483,2024-01-17,https://www.fda.gov/media/94280/download,269810
2018-10-24,3010943533,"Pine Pharmaceuticals, LLC",483,2024-01-17,https://www.fda.gov/media/113359/download,269406
2015-07-23,3010955218,Johnson Memorial Cancer Center,483,2024-01-17,https://www.fda.gov/media/89540/download,269959
2015-07-23,3010984686,American Specialty Pharmacy,483,2024-01-17,https://www.fda.gov/media/91292/download,269983
2017-08-21,3010987875,Buffalo Pharmacies Inc,483,2024-01-17,https://www.fda.gov/media/107013/download,269520
2015-07-23,3011000002,Perry Drugs Inc.,483,2024-01-17,https://www.fda.gov/media/89972/download,269946
2015-07-17,3011014614,Ionia Pharmacy,483,2024-01-17,https://www.fda.gov/media/91384/download,270027
2015-12-11,3011022663,"BioScrip Pharmacy (NY), Inc.",483,2024-01-17,https://www.fda.gov/media/90615/download,269783
2018-05-09,3011043554,"Pharm D Solutions, LLC",483,2024-01-17,https://www.fda.gov/media/92574/download,270007
2015-07-23,3011074473,Option Care,483,2024-01-17,https://www.fda.gov/media/91059/download,269990
2017-09-12,3011074473,Option Care,483,2024-01-17,https://www.fda.gov/media/107190/download,269506
2015-07-17,3011082190,National Prescription Services Inc. dba HRI Pharmacy,483,2024-01-17,https://www.fda.gov/media/90747/download,270020
2015-07-11,3011082279,Shur-Green Farms,483,2024-01-17,https://www.fda.gov/media/92215/download,269351
2015-07-23,3011116100,"Absolute Pharmacy, LLC",483,2024-01-17,https://www.fda.gov/media/91285/download,269961
2016-05-18,3011116100,"Absolute Pharmacy, LLC",483,2024-01-17,https://www.fda.gov/media/97849/download,269709
2015-07-23,3011123993,Infusion Systems of SW Florida Inc. dba Myerlee Pharmacy,483,2024-01-17,https://www.fda.gov/media/90286/download,269945
2017-10-02,3011123993,Infusion Systems of SW Florida Inc. dba Myerlee Pharmacy,483,2024-01-17,https://www.fda.gov/media/107273/download,269483
2016-01-06,3011127887,"Allegheny Health Network Home Infusion, LLC",483,2024-01-17,https://www.fda.gov/media/90755/download,269765
2016-01-06,3011127887,"Allegheny Health Network Home Infusion, LLC",483,2024-01-17,https://www.fda.gov/media/91241/download,269766
2016-10-20,3011130315,Diversified Pharmacy Inc dba University Compounding Pharmacy,483,2024-01-17,https://www.fda.gov/media/90686/download,269636
2017-08-11,3011130315,Diversified Pharmacy Inc dba University Compounding Pharmacy,483,2024-01-17,https://www.fda.gov/media/106945/download,269522
2015-07-23,3011152407,AnazaoHealth Corporation,483,2024-01-17,https://www.fda.gov/media/91234/download,269996
2017-04-28,3011152407,AnazaoHealth Corporation,483,2024-01-17,https://www.fda.gov/media/104822/download,269567
2017-05-15,3011152407,AnazaoHealth Corporation,483,2024-01-17,https://www.fda.gov/media/104643/download,269570
2016-03-12,3011158365,OPS International Incorporated dba Olympia Pharmacy,483,2024-01-17,https://www.fda.gov/media/91068/download,269992
2017-05-15,3011158388,Nephron Sterile Compounding Center LLC,483,2024-01-17,https://www.fda.gov/media/104798/download,269568
2018-05-30,3011158388,Nephron Sterile Compounding Center LLC,483,2024-01-17,https://www.fda.gov/media/113070/download,269408
2015-07-23,3011193301,"PharmaLogic CSP, Inc.",483,2024-01-17,https://www.fda.gov/media/90632/download,269949
2015-07-23,3011278953,"Physician Preferred Medical, LLC",483,2024-01-17,https://www.fda.gov/media/91450/download,270002
2016-02-04,3011286349,"Qualgen, LLC",483,2024-01-17,https://www.fda.gov/media/94086/download,269818
2017-06-15,3011286349,"Qualgen, LLC",483,2024-01-17,https://www.fda.gov/media/105802/download,269554
2015-07-23,3011299928,Jungle Jim’s Pharmacy,483,2024-01-17,https://www.fda.gov/media/90852/download,269993
2016-09-02,3011319445,Hybrid Pharma LLC,483,2024-01-17,https://www.fda.gov/media/99720/download,269663
2015-07-23,3011357279,"Tri-Med, Inc. dba Advanced Care Infusion-Shelby",483,2024-01-17,https://www.fda.gov/media/91834/download,270001
2015-07-28,3011357279,"Tri-Med, Inc. dba Advanced Care Infusion-Shelby",483,2024-01-17,https://www.fda.gov/media/91684/download,269846
2017-08-21,3011357279,"Tri-Med, Inc. dba Advanced Care Infusion-Shelby",483,2024-01-17,https://www.fda.gov/media/107321/download,269515
2016-09-01,3011364861,"Health Innovations Pharmacy, Inc",483,2024-01-17,https://www.fda.gov/media/91491/download,270023
2015-07-17,3011396023,Innovative Compounding Pharmacy,483,2024-01-17,https://www.fda.gov/media/92359/download,270035
2015-07-23,3011402879,The Wellness Pharmacy,483,2024-01-17,https://www.fda.gov/media/91797/download,269954
2017-07-24,3011402879,The Wellness Pharmacy,483,2024-01-17,https://www.fda.gov/media/106375/download,269546
2016-10-19,3011412185,Montana Compounding Pharmacy PC,483,2024-01-17,https://www.fda.gov/media/101083/download,269637
2015-07-17,3011430551,"Brookfield Medical/Surgical Supplies, Inc.",483,2024-01-17,https://www.fda.gov/media/91905/download,270026
2017-05-24,3011430551,"Brookfield Medical/Surgical Supplies, Inc.",483,2024-01-17,https://www.fda.gov/media/104902/download,269562
2017-08-03,3011430551,"Brookfield Medical/Surgical Supplies, Inc.",483,2024-01-17,https://www.fda.gov/media/106664/download,269531
2017-09-27,3011430551,"Brookfield Medical/Surgical Supplies, Inc.",483,2024-01-17,https://www.fda.gov/media/104894/download,269563
2015-07-17,3011432609,"Precision Pharmacy Center, LLC",483,2024-01-17,https://www.fda.gov/media/91790/download,270028
2016-06-17,3011432609,"Precision Pharmacy Center, LLC",483,2024-01-17,https://www.fda.gov/media/98673/download,269693
2017-03-24,3011469631,Advanced Infusion Solutions,483,2024-01-17,https://www.fda.gov/media/94211/download,269776
2016-09-01,3011501377,"Diamond Pharmacy, LLC",483,2024-01-17,https://www.fda.gov/media/92044/download,270037
2015-07-21,3011504027,The Compounding Pharmacy of America,483,2024-01-17,https://www.fda.gov/media/93334/download,270041
2018-02-21,3011504027,The Compounding Pharmacy of America,483,2024-01-17,https://www.fda.gov/media/111170/download,269438
2015-11-07,3011509553,RXQ Compounding LLC,483,2024-01-17,https://www.fda.gov/media/94794/download,269799
2017-10-25,3011509553,RXQ Compounding LLC,483,2024-01-17,https://www.fda.gov/media/107854/download,269481
2015-07-17,3011515831,InfuScience a subsidiary of Bioscrip,483,2024-01-17,https://www.fda.gov/media/92431/download,270034
2015-08-18,3011536648,Option Care,483,2024-01-17,https://www.fda.gov/media/93385/download,269836
2015-07-23,3011564121,"Lincare, Inc.",483,2024-01-17,https://www.fda.gov/media/92119/download,270016
2015-07-23,3011564121,"Lincare, Inc.",483,2024-01-17,https://www.fda.gov/media/92130/download,270009
2017-09-29,3011564121,"Lincare, Inc. dba United Medical Home Infusion",483,2024-01-17,https://www.fda.gov/media/107629/download,269494
2016-09-01,3011581046,"Kalman Health & Wellness, Inc.",483,2024-01-17,https://www.fda.gov/media/93276/download,269840
2016-05-13,3011624368,"Option Care Enterprises, Inc. dba Option Care",483,2024-01-17,https://www.fda.gov/media/97876/download,269711
2015-12-16,3011627411,Sentara Infusion Services,483,2024-01-17,https://www.fda.gov/media/94061/download,269781
2015-08-31,3011630209,"Hartley Medical Center Pharmacy, Incorporated",483,2024-01-17,https://www.fda.gov/media/93399/download,269832
2017-06-05,3011630209,"Hartley Medical Center Pharmacy, Incorporated",483,2024-01-17,https://www.fda.gov/media/104346/download,269553
2015-08-21,3011656880,PCP LV LLC dba Pinnacle Compounding Pharmacy,483,2024-01-17,https://www.fda.gov/media/93046/download,269835
2015-08-18,3011677351,American Specialty Pharmacy,483,2024-01-17,https://www.fda.gov/media/92942/download,269838
2015-09-21,3011688532,Eagle Pharma Outsourcing LLC,483,2024-01-17,https://www.fda.gov/media/93433/download,269828
2018-10-24,3011688532,Eagle Pharma Outsourcing LLC,483,2024-01-17,https://www.fda.gov/media/113594/download,269400
2016-03-04,3011707930,WellRx LLC,483,2024-01-17,https://www.fda.gov/media/95420/download,269747
2016-03-04,3011707930,WellRx LLC,483,2024-01-17,https://www.fda.gov/media/96468/download,269745
2018-01-05,3011707930,WellRx LLC,483,2024-01-17,https://www.fda.gov/media/110274/download,269458
2017-08-04,3011752429,"Isomeric Pharmacy Solutions, LLC",483,2024-01-17,https://www.fda.gov/media/94528/download,269725
2017-08-04,3011752429,"Isomeric Pharmacy Solutions, LLC",483,2024-01-17,https://www.fda.gov/media/99733/download,269667
2017-08-04,3011752429,"Isomeric Pharmacy Solutions, LLC",483,2024-01-17,https://www.fda.gov/media/104240/download,269580
2016-02-25,3011755158,"Concord, Inc. dba Carlton's Dunwoody Pharmacy",483,2024-01-17,https://www.fda.gov/media/96128/download,269753
2016-06-16,3011756326,Pharmakon Long Term Care Pharmacy Inc.,483,2024-01-17,https://www.fda.gov/media/98711/download,269697
2017-02-28,3011759873,MOORE'S COMPOUNDING PHARMACY,483,2024-01-17,https://www.fda.gov/media/103177/download,269600
2017-04-12,3011761321,"Wells Pharmacy, Inc",483,2024-01-17,https://www.fda.gov/media/101631/download,269615
2018-10-24,3011761321,"Wells Pharmacy, Inc",483,2024-01-17,https://www.fda.gov/media/113085/download,269404
2016-09-23,3011761505,MOORE'S PHARMACY INC,483,2024-01-17,https://www.fda.gov/media/100185/download,269649
2018-04-16,3011769075,One Way Drug DBA Partell Specialty Pharmacy,483,2024-01-17,https://www.fda.gov/media/112693/download,269419
2017-08-10,3011775721,"Vital Rx, Inc. dba Atlantic Pharmacy and Compounding",483,2024-01-17,https://www.fda.gov/media/106103/download,269537
2015-12-17,3011804748,Advanced Infusion Solutions,483,2024-01-17,https://www.fda.gov/media/94389/download,269775
2016-12-23,3011827553,Tri-Coast Pharmacy,483,2024-01-17,https://www.fda.gov/media/101487/download,269614
2016-05-19,3011830726,"Algunas Inc., dba Woodland Hills Compounding Pharmacy",483,2024-01-17,https://www.fda.gov/media/97550/download,269707
2016-05-19,3011830726,"Algunas Inc., dba Woodland Hills Compounding Pharmacy",483,2024-01-17,https://www.fda.gov/media/98069/download,269706
2017-09-14,3011837323,"US Stem Cell Clinic, LLC",483,2024-01-17,https://www.fda.gov/media/107324/download,269493
2016-04-04,3011859261,Anderson Holdings Inc.,483,2024-01-17,https://www.fda.gov/media/96521/download,269728
2016-01-21,3011870779,Elkhart Pharmacy,483,2024-01-17,https://www.fda.gov/media/95536/download,269764
2016-08-22,3011887629,Empower Pharmacy,483,2024-01-17,https://www.fda.gov/media/95350/download,269773
2018-10-24,3011887629,Empower Pharmacy,483,2024-01-17,https://www.fda.gov/media/111056/download,269446
2017-02-28,3011888866,"Barclay, Luke, & Pillai Specialty Pharmacy, PLLC",483,2024-01-17,https://www.fda.gov/media/103231/download,269598
2016-07-19,3011893599,"Auro Pharmacies, Inc.",483,2024-01-17,https://www.fda.gov/media/96277/download,269683
2018-08-28,3011893599,"Auro Pharmacies, Inc.",483,2024-01-17,https://www.fda.gov/media/115838/download,269379
2018-05-22,3011911677,Bayview Pharmacy Inc.,483,2024-01-17,https://www.fda.gov/media/100180/download,269656
2016-02-04,3011936057,"Jack P. Herick, Inc. dba Glades Drugs",483,2024-01-17,https://www.fda.gov/media/95780/download,269762
2016-03-18,3011967886,"RC Outsourcing, LLC",483,2024-01-17,https://www.fda.gov/media/96633/download,269740
2016-03-18,3011967886,"RC Outsourcing, LLC",483,2024-01-17,https://www.fda.gov/media/96641/download,269738
2017-06-15,3011967886,"RC Outsourcing, LLC",483,2024-01-17,https://www.fda.gov/media/105042/download,269565
2017-05-15,3011976853,BSO LLC,483,2024-01-17,https://www.fda.gov/media/104192/download,269576
2016-10-25,3012030543,Brigham and Women's Hospital,483,2024-01-17,https://www.fda.gov/media/100758/download,269633
2016-03-04,3012034698,"Pacifico National, Inc. dba AmEx Pharmacy",483,2024-01-17,https://www.fda.gov/media/96677/download,269748
2016-03-23,3012038236,Stonegate Pharmacy LP,483,2024-01-17,https://www.fda.gov/media/96388/download,269733
2016-03-23,3012038236,Stonegate Pharmacy LP,483,2024-01-17,https://www.fda.gov/media/96403/download,269731
2018-07-02,3012038236,Stonegate Pharmacy LP,483,2024-01-17,https://www.fda.gov/media/114133/download,269398
2017-04-24,3012039582,"Reliant Compounded Solutions Monroe, LLC",483,2024-01-17,https://www.fda.gov/media/104618/download,269579
2016-03-12,3012053582,"QuVa Pharma, Inc.",483,2024-01-17,https://www.fda.gov/media/96416/download,269742
2016-03-12,3012053582,"QuVa Pharma, Inc.",483,2024-01-17,https://www.fda.gov/media/96425/download,269741
2018-10-12,3012053582,"QuVa Pharma, Inc.",483,2024-01-17,https://www.fda.gov/media/106662/download,269524
2017-01-09,3012066153,Mooney's Pharmacy Inc.,483,2024-01-17,https://www.fda.gov/media/100044/download,269611
2016-03-04,3012080718,Jeffreys Drug Store,483,2024-01-17,https://www.fda.gov/media/96487/download,269744
2017-10-02,3012080718,Jeffreys Drug Store,483,2024-01-17,https://www.fda.gov/media/107233/download,269482
2016-08-17,3012086997,"Trone Health Services, Inc.",483,2024-01-17,https://www.fda.gov/media/99520/download,269665
2017-12-08,3012086997,"Trone Health Services, Inc.",483,2024-01-17,https://www.fda.gov/media/109519/download,269465
2017-03-27,3012104093,Fagron Compounding Services,483,2024-01-17,https://www.fda.gov/media/103119/download,269595
2016-08-25,3012124155,Creative Pharmacy Solutions Central LLC dba Pharmacy Innovations,483,2024-01-17,https://www.fda.gov/media/99604/download,269664
2019-02-06,3012124170,Ranier's Compounding Laboratory,483,2024-01-17,https://www.fda.gov/media/97981/download,269713
2019-02-06,3012124170,Ranier's Compounding Laboratory,483,2024-01-17,https://www.fda.gov/media/113612/download,269399
2016-04-19,3012161781,Custom Meds Inc.,483,2024-01-17,https://www.fda.gov/media/97375/download,269720
2017-06-15,3012174424,Apocus Inc,483,2024-01-17,https://www.fda.gov/media/104078/download,269588
2016-08-08,3012184662,Stanley Specialty Pharmacy Compounding and Wellness Center,483,2024-01-17,https://www.fda.gov/media/99471/download,269678
2017-09-19,3012184662,Stanley Specialty Pharmacy Compounding and Wellness Center,483,2024-01-17,https://www.fda.gov/media/107516/download,269497
2016-09-30,3012188090,Option Care Enterprises,483,2024-01-17,https://www.fda.gov/media/100514/download,269643
2018-03-06,3012188090,Option Care Enterprises,483,2024-01-17,https://www.fda.gov/media/111380/download,269436
2016-06-28,3012188803,Enclara Pharmacia Inc,483,2024-01-17,https://www.fda.gov/media/99355/download,269689
2016-04-14,3012200488,"Meditech Laboratories, Inc",483,2024-01-17,https://www.fda.gov/media/96893/download,269723
2017-07-21,3012200488,"Meditech Laboratories, Inc",483,2024-01-17,https://www.fda.gov/media/106413/download,269549
2016-08-16,3012223534,Colonia Care Pharmacy,483,2024-01-17,https://www.fda.gov/media/96888/download,269666
2016-06-09,3012223762,Town Total Compounding Center,483,2024-01-17,https://www.fda.gov/media/98725/download,269700
2017-01-20,3012228279,"Auro Pharmacies, Inc DBA Central Drugs",483,2024-01-17,https://www.fda.gov/media/102453/download,269606
2017-02-08,3012228279,"Auro Pharmacies, Inc DBA Central Drugs",483,2024-01-17,https://www.fda.gov/media/102511/download,269608
2018-10-24,3012228279,"Auro Pharmacies, Inc DBA Central Drugs",483,2024-01-17,https://www.fda.gov/media/106846/download,269517
2016-06-17,3012248018,"Pharmakon Compounding Pharmacy, Inc.",483,2024-01-17,https://www.fda.gov/media/98447/download,269696
2017-09-12,3012248071,"Maple Rose Enterprises, Inc, dba Pencol Pharmacy",483,2024-01-17,https://www.fda.gov/media/100069/download,269654
2016-06-06,3012266548,"Professional Partners, Inc./ Westcliff Compounding Pharmacy",483,2024-01-17,https://www.fda.gov/media/98735/download,269702
2016-05-16,3012283530,Arnold Professional Pharmacy,483,2024-01-17,https://www.fda.gov/media/97944/download,269710
2016-09-01,3012289984,"Well Care Discount Pharmacy, LLC",483,2024-01-17,https://www.fda.gov/media/98047/download,269704
2018-07-20,3012289984,"Well Care Discount Pharmacy, LLC",483,2024-01-17,https://www.fda.gov/media/114335/download,269394
2016-07-19,3012292690,Sewaren Innovative Pharmaceutical Packaging dba SIPP,483,2024-01-17,https://www.fda.gov/media/99161/download,269684
2016-06-17,3012299349,"MedPark Pharmacy, LLC",483,2024-01-17,https://www.fda.gov/media/98459/download,269695
2018-05-22,3012299349,"MedPark Pharmacy, LLC",483,2024-01-17,https://www.fda.gov/media/104216/download,269575
2016-06-22,3012327563,"Jajco, Inc. DBA Anchor Drugs Pharmacy",483,2024-01-17,https://www.fda.gov/media/98830/download,269690
2016-08-08,3012335395,"Option Care Enterprises, Inc.",483,2024-01-17,https://www.fda.gov/media/99306/download,269677
2017-08-14,3012360920,W & C dba The Apothecary,483,2024-01-17,https://www.fda.gov/media/99021/download,269691
2016-08-22,3012384835,SKNV,483,2024-01-17,https://www.fda.gov/media/99495/download,269676
2018-01-08,3012384835,SKNV,483,2024-01-17,https://www.fda.gov/media/106703/download,269528
2017-11-28,3012465222,Compound Preferred LLC,483,2024-01-17,https://www.fda.gov/media/104849/download,269569
2016-09-07,3012562031,University of Washington Inpatient Pharmacy,483,2024-01-17,https://www.fda.gov/media/99630/download,269660
2016-09-12,3012590153,Akina Pharmacy,483,2024-01-17,https://www.fda.gov/media/100574/download,269655
2018-01-05,3012669715,JMA Partners,483,2024-01-17,https://www.fda.gov/media/110386/download,269456
2018-08-02,3012669715,JMA Partners,483,2024-01-17,https://www.fda.gov/media/113344/download,269386
2018-08-02,3012669715,JMA Partners,483,2024-01-17,https://www.fda.gov/media/113405/download,269385
2017-04-21,3012669716,Preferred Homecare (Park Infusioncare LP),483,2024-01-17,https://www.fda.gov/media/104615/download,269589
2016-10-12,3012729009,Cincinnati Specialty Pharmacy LLC,483,2024-01-17,https://www.fda.gov/media/100536/download,269642
2017-02-28,3012729025,"Magellan Rx Pharmacy, LLC",483,2024-01-17,https://www.fda.gov/media/103155/download,269594
2018-11-05,3012746140,Pentec Health,483,2024-01-17,https://www.fda.gov/media/111690/download,269434
2016-10-17,3012773475,Ladd Family Pharmacy LLC,483,2024-01-17,https://www.fda.gov/media/101174/download,269639
2018-05-30,3012890460,"Optum Compounding Services, LLC",483,2024-01-17,https://www.fda.gov/media/112827/download,269411
2018-10-24,3013024146,"Imprimis NJOF, LLC",483,2024-01-17,https://www.fda.gov/media/107150/download,269513
2017-11-20,3013030904,"Atlas Pharmaceuticals, LLC",483,2024-01-17,https://www.fda.gov/media/108456/download,269472
2017-09-19,3013075945,"Diamond Drugs, Inc.",483,2024-01-17,https://www.fda.gov/media/107470/download,269498
2017-04-06,3013118095,Healthy Choice Compounding LLC,483,2024-01-17,https://www.fda.gov/media/104224/download,269586
2017-02-28,3013159937,"In Your Atmosphere Holdings LLC, (dba Highland Pharmacy)",483,2024-01-17,https://www.fda.gov/media/103153/download,269599
2017-04-12,3013236711,Overton Brooks VA Medical Center,483,2024-01-17,https://www.fda.gov/media/104404/download,269582
2018-10-24,3013329127,Medcraft LLC,483,2024-01-17,https://www.fda.gov/media/115069/download,269383
2017-08-03,3013330273,Park Infusioncare LP dba Preferred Homecare,483,2024-01-17,https://www.fda.gov/media/106668/download,269530
2017-05-24,3013341563,Fusion IV Pharmaceuticals Inc. dba Axia Pharmaceutical,483,2024-01-17,https://www.fda.gov/media/104914/download,269561
2017-05-24,3013341563,Fusion IV Pharmaceuticals Inc. dba Axia Pharmaceutical,483,2024-01-17,https://www.fda.gov/media/105357/download,269556
2018-03-21,3013341563,Fusion IV Pharmaceuticals Inc. dba Axia Pharmaceutical,483,2024-01-17,https://www.fda.gov/media/104909/download,269560
2017-06-21,3013401760,Shiraz Specialty Pharmacy Inc. dba Axis Pharmacy Northwest,483,2024-01-17,https://www.fda.gov/media/105795/download,269552
2017-08-29,3013436443,"Kelley-Ross & Associates, Inc. dba Kelley-Ross Compounding Pharmacy",483,2024-01-17,https://www.fda.gov/media/107200/download,269507
2017-09-12,3013436443,"Kelley-Ross & Associates, Inc. dba Kelley-Ross Compounding Pharmacy",483,2024-01-17,https://www.fda.gov/media/107256/download,269504
2018-11-15,3013438582,"Denver Solutions, LLC DBA Leiters Health",483,2024-01-17,https://www.fda.gov/media/111719/download,269432
2017-09-29,3013441865,"Carepoint Healthcare, LLC dba Carepoint Pharmacy",483,2024-01-17,https://www.fda.gov/media/107618/download,269495
2017-08-03,3013442632,"Bella Pharmaceuticals, Inc.",483,2024-01-17,https://www.fda.gov/media/106097/download,269536
2017-09-15,3013442653,"Heartland Home Infusions, Inc., dba HHI Infusion Services",483,2024-01-17,https://www.fda.gov/media/107349/download,269501
2017-09-15,3013444075,Custom RX LLC,483,2024-01-17,https://www.fda.gov/media/107343/download,269502
2017-09-21,3013446837,Accurate RX Pharmacy Consulting LLC,483,2024-01-17,https://www.fda.gov/media/107441/download,269496
2017-07-26,3013452490,ARJ Infusion Services Inc,483,2024-01-17,https://www.fda.gov/media/106667/download,269540
2017-08-30,3013456913,Biomed PA Inc. dba Soleo Health,483,2024-01-17,https://www.fda.gov/media/107157/download,269512
2017-09-19,3013497126,"Triad Rx, Inc",483,2024-01-17,https://www.fda.gov/media/107393/download,269499
2017-09-29,3013505558,"Ideal Specialty Apothecary Inc., dba Ideal Pharmacy",483,2024-01-17,https://www.fda.gov/media/107905/download,269489
2017-08-11,3013544438,"Safeway, Inc.",483,2024-01-17,https://www.fda.gov/media/106956/download,269521
2017-08-21,3013576855,Heartland I.V. Care,483,2024-01-17,https://www.fda.gov/media/107057/download,269519
2018-05-09,3013670025,"California Stem Cell Treatment Center, Inc",483,2024-01-17,https://www.fda.gov/media/106856/download,269487
2017-10-20,3013675130,D & S Enterprises of Vero Beach LLC,483,2024-01-17,https://www.fda.gov/media/107424/download,269503
2018-04-09,3013736415,"SCA Pharmaceuticals, LLC.",483,2024-01-17,https://www.fda.gov/media/112499/download,269427
2018-10-24,3013736415,"SCA Pharmaceuticals, LLC.",483,2024-01-17,https://www.fda.gov/media/112089/download,269428
2018-05-23,3013918415,Pharmacy Doctors Enterprises dba Zion Clinic Pharmacy,483,2024-01-17,https://www.fda.gov/media/110468/download,269454
2018-10-12,3013931875,"QuVa Pharma, Inc.",483,2024-01-17,https://www.fda.gov/media/109719/download,269460
2018-04-09,3013935808,Rocky Mountain Apothecary DBA Rocky Mountain Pharmacy,483,2024-01-17,https://www.fda.gov/media/112544/download,269426
2018-02-21,3013995728,"Infusion Partners, LLC",483,2024-01-17,https://www.fda.gov/media/111297/download,269442
2015-07-10,3014033194,Blue Ridge Pharmacy and Compounding Center,483,2024-01-17,https://www.fda.gov/media/87067/download,270366
2018-05-09,3014124903,Infuscience Inc,483,2024-01-17,https://www.fda.gov/media/113271/download,269412
2018-03-06,3014174643,"New England Life Care, Inc.",483,2024-01-17,https://www.fda.gov/media/111396/download,269435
2018-05-09,3014332926,Medlife Pharmacy and Compounding,483,2024-01-17,https://www.fda.gov/media/112792/download,269415
2018-08-01,3014454961,"Sharp Drugs, Inc.",483,2024-01-17,https://www.fda.gov/media/114951/download,269387
2018-07-26,3014480778,Pharmcore Inc. dba Hallandale Pharmacy,483,2024-01-17,https://www.fda.gov/media/114889/download,269391
2018-10-24,3023927023,Apollo Care LLC,483,2024-01-17,https://www.fda.gov/media/112143/download,269420
2023-12-08,3009483004,Dr Reddy's Laboratories Limited,483,2023-12-28,https://www.fda.gov/media/175135/download?attachment,270394
2023-12-12,3011524794,Laurus Synthesis Private Limited,483,2023-12-28,https://www.fda.gov/media/175136/download?attachment,270392
2023-12-11,3012740315,Torrent Pharmaceuticals Limited,483,2023-12-28,https://www.fda.gov/media/175134/download?attachment,270393
2023-09-21,3014937058,"ModernaTX, Inc.",483,2023-12-27,https://www.fda.gov/media/175123/download,270395
2023-10-20,3013736415,"SCA Pharmaceuticals, LLC.",483,2023-12-19,https://www.fda.gov/media/174927/download,270396
2023-10-27,3002949099,Dr. Reddy's Laboratories Ltd.,483,2023-11-29,https://www.fda.gov/media/174209/download?attachment,270398
